423,2013-09-20,2,1454,rate;rbi,misc
424,2013-09-20,2,6447,tax;bedroom,misc
425,2013-09-20,11,53986,loss;cut;old;chicago;house;breaking;workforce;blackberry;year;abcworldnews;500,misc
426,2013-09-20,3,13868,navy;shooter;yard,misc
427,2013-09-21,2,2722,murder;guilty,news
428,2013-09-21,2,2755,auto;grand,misc
429,2013-09-21,2,2958,navy;yard,misc
430,2013-09-21,2,2744,degree;first,misc
431,2013-09-21,2,1973,sri;lanka,misc
432,2013-09-21,2,1722,reportedly;man,misc
433,2013-09-21,2,4915,best;way,misc
434,2013-09-21,2,1859,korea;postpones,news
435,2013-09-21,2,1346,shooting;chicago,news
436,2013-09-21,3,2403,afghan;taliban;baradar,news
437,2013-09-21,3,5840,new;iphone;people,misc
438,2013-09-21,2,1218,riots;muzaffarnagar,news
439,2013-09-21,15,92348,kenya;says;shopping;westgate;attack;dead;killed;fire;mall;responsibility;claims;gunmen;president;kenyan;nairobi,news
440,2013-09-21,2,1649,chemical;syria,news
441,2013-09-21,2,1521,funeral;baghdad,news
442,2013-09-21,2,2951,photo;show,misc
443,2013-09-21,2,5168,iran;rouhani,misc
444,2013-09-21,4,7269,east;clinch;redsox;title,misc
445,2013-09-21,2,1273,preview;saturday,event
446,2013-09-21,2,2728,usagi;typhoon,news
447,2013-09-22,3,6216,life;china;prison,news
448,2013-09-22,2,5606,live;watch,event
449,2013-09-22,2,2763,majority;absolute,misc
450,2013-09-22,3,4099,xilai;politician;chinese,misc
451,2013-09-22,21,118975,kenya;end;brutality;centre;westgate;kenyan;rescued;attack;scene;killed;siege;mall;stand;hostages;church;says;afghan;shopping;gunfire;say;nairobi,news
452,2013-09-22,2,8054,navy;yard,misc
453,2013-09-22,3,5597,usagi;typhoon;kong,misc
454,2013-09-22,3,7999,german;party;election,news
455,2013-09-22,2,3459,peshawar;church,misc
456,2013-09-22,2,1121,least;church,misc
457,2013-09-22,4,6925,modi;indian;narendra;bjp,news
458,2013-09-22,2,1222,car;stop,misc
459,2013-09-22,3,12859,pakistan;suicide;church,news
460,2013-09-22,2,14384,red;carpet,misc
461,2013-09-22,4,8817,merkel;exit;angela;third,misc
462,2013-09-23,2,2089,harris;rolf,misc
463,2013-09-23,2,2195,president;video,misc
464,2013-09-23,2,3509,church;bombing,news
465,2013-09-23,2,18829,top;stories,misc
466,2013-09-23,2,3624,million;apple,misc
467,2013-09-23,2,4931,lerner;lois,misc
468,2013-09-23,2,2915,ipo;chrysler,news
469,2013-09-23,2,5141,billion;blackberry,news
470,2013-09-23,2,14630,old;year,misc
471,2013-09-23,2,2199,new;reports,news
472,2013-09-23,2,1237,meet;nic,misc
473,2013-09-23,3,29303,bad;breaking;blackberry,misc
474,2013-09-23,6,47975,series;drama;wins;comedy;emmy;emmys,news
475,2013-09-23,2,9360,fairfax;blackberry,misc
476,2013-09-23,2,5015,miniseries;movie,misc
477,2013-09-23,2,11825,blackberry;deal,news
478,2013-09-23,2,1862,comedy;actress,misc
479,2013-09-23,13,93293,control;centre;westgate;people;arrested;attack;mall;minister;coverage;kenya;chair;kenyan;nairobi,news
480,2013-09-23,2,4254,merkel;angela,misc
481,2013-09-24,3,5150,syria;russia;obama,news
482,2013-09-24,2,8643,live;video,event
483,2013-09-24,17,45942,among;tells;police;westgate;attack;british;gunfire;siege;mall;americans;forces;kenya;shopping;still;kenyan;nairobi;say,news
484,2013-09-24,2,3315,president;obama,misc
485,2013-09-24,2,1163,toronto;says,misc
486,2013-09-24,2,1893,unga;obama,misc
487,2013-09-24,4,9848,pakistan;hits;felt;earthquake,news
488,2013-09-24,2,8083,assembly;general,misc
489,2013-09-24,2,2831,bloom;godfrey,misc
490,2013-09-24,2,7823,live;watch,event
491,2013-09-24,2,12725,new;york,misc
492,2013-09-24,2,2421,adoptive;parents,misc
493,2013-09-24,2,5795,iran;obama,misc
494,2013-09-25,2,12160,win;cup,news
495,2013-09-25,2,5850,wins;cup,news
496,2013-09-25,2,25547,cruz;ted,misc
497,2013-09-25,2,12963,america;cup,misc
498,2013-09-25,2,3128,aaron;alexis,misc
499,2013-09-25,3,1515,kenya;attack;mall,news
500,2013-09-25,2,7261,health;care,misc
501,2013-09-25,2,3912,george;sex,misc
502,2013-09-25,2,5074,live;watch,event
503,2013-09-25,2,9496,navy;yard,misc
504,2013-09-25,2,1174,front;page,misc
505,2013-09-25,2,2237,senate;bill,news
506,2013-09-25,2,9842,usa;cup,misc
507,2013-09-26,2,1092,iraqi;baghdad,misc
508,2013-09-26,2,1046,rate;economy,misc
509,2013-09-26,2,3550,chemical;syria,news
510,2013-09-26,2,3152,mental;costume,misc
511,2013-09-26,2,2164,navy;yard,news
512,2013-09-26,2,1051,348;toll,misc
513,2013-09-26,2,1159,modi;trichy,misc
514,2013-09-26,2,1938,customers;bank,misc
515,2013-09-26,2,1415,nuclear;rouhani,misc
516,2013-09-26,2,2052,new;100,misc
517,2013-09-26,3,2320,crimes;war;year,news
518,2013-09-26,2,2380,found;concordia,misc
519,2013-09-26,2,1153,baghdad;people,misc
520,2013-09-26,2,1573,baghdad;markets,misc
521,2013-09-26,2,2064,snowden;surveillance,misc
522,2013-09-26,2,1088,abbas;peace,misc
523,2013-09-26,4,4730,samantha;notice;lewthwaite;interpol,misc
524,2013-09-26,2,1659,gang;rape,news
525,2013-09-26,2,1118,raghuram;rajan,misc
